,loss,accuracy,val_loss,val_accuracy
0,2.8453197479248047,0.5102844834327698,0.9281046390533447,0.5525394082069397
1,0.7279402017593384,0.6931072473526001,0.6683165431022644,0.7180384993553162
2,0.6056113839149475,0.7463895082473755,0.5918431878089905,0.7583187222480774
3,0.5344181060791016,0.773085355758667,0.537956714630127,0.7863397598266602
4,0.48454904556274414,0.7946389317512512,0.5634111166000366,0.778458833694458
